weight_mech_1,weight_mech_2,weight_mech_3,weight_mech_4
0.3897688580549523,0.029665817869180783,0.4799933145136405,0.10057200956222619
0.21466168236368516,0.14118212410926248,0.5353566302257297,0.10879956330132265
0.15633437805702785,0.15424271571499557,0.544388763210551,0.14503414301742565
0.12064995418067326,0.7201352110114388,0.03895986768983222,0.12025496711805571
0.2887588645191825,0.10007115355745173,0.5096659988030036,0.10150398312036212
0.20897018993642033,0.3821787836327844,0.27661843627231797,0.13223259015847733
0.17419018062048686,0.052532782650471274,0.6828468898082348,0.09043014692080704
0.1514015853245542,0.10670147533401679,0.6044907839251,0.13740615541632892
0.14016017755358448,0.0012006228538040265,0.6878200741795448,0.17081912541306649
0.22244109680192364,0.42168481407084263,0.23222574806813542,0.12364834105909833
0.12352119542688075,0.35239794085346937,0.4120874764176194,0.11199338730203064
0.09669223997129399,0.2366826270963384,0.533223668431086,0.13340146450128162
0.20950748938293284,0.403870502724691,0.23857212587123683,0.14804988202113928
0.28915876050322464,0.10150721786462688,0.47083913246327724,0.13849488916887137
0.24577870851237785,0.09860409723860598,0.5460255501279528,0.10959164412106323
0.13364328329612926,0.28746630118011546,0.505505487803316,0.07338492772043938
0.04816335789753731,0.4593780287894762,0.3698624028282317,0.12259621048475486
0.38831938563687274,0.0470256500944931,0.4607108501388874,0.10394411412974677
0.3645636232269737,0.027807599111559347,0.48516450147949025,0.12246427618197672
0.3397135899409844,0.03384053550066205,0.5091083214495428,0.11733755310881082
0.09633153950917339,0.6294864120953634,0.16183425819280312,0.11234779020266028
0.29835820628422693,0.07303048323420738,0.5121425754507111,0.11646873503085463
0.20515601122078025,0.08218780597711131,0.6159487058413069,0.09670747696080162
0.36020542801840355,0.03985768826923296,0.4810827884219394,0.11885409529042397
0.2652721151631259,0.1074266377482438,0.4990788618589354,0.1282223852296949
0.3218179196385787,0.18895004531878198,0.4081840334168601,0.08104800162577934
0.327773169456038,0.11435366206605896,0.4634327922882306,0.09444037618967231
0.23681185425808324,0.01592937850857283,0.6606390174184016,0.08661974981494244
0.1492228072648829,0.33807491335824524,0.34365400920664596,0.16904827017022586
0.08069404524292813,0.4670682566505207,0.37283852113308014,0.0793991769734711
0.1706188426710008,0.20348237293917434,0.5253373472332341,0.10056143715659074
0.26262686912910477,0.31691883047062086,0.34262576727347527,0.07782853312679928
0.44215998035101856,0.3031718821040963,0.15400369457235547,0.10066444297252969
0.1869640500048176,0.17887861549292491,0.49610299495893173,0.1380543395433258
0.24499590971342808,0.1800455138032108,0.4987541441776683,0.07620443230569288
0.10867028714828574,0.16338796593714025,0.5784778945115856,0.14946385240298846
0.08982461752655412,0.28866519328435086,0.5461517645137463,0.07535842467534865
0.09905672039568943,0.3650348716556792,0.4110230369077363,0.12488537104089498
0.19092566812455533,0.46210900740016386,0.2261921573405294,0.12077316713475128
0.06385932235167154,0.1824792440235399,0.6366679222667799,0.1169935113580086
0.2568622290215784,0.1315521907521665,0.4746593251445218,0.1369262550817332
0.3142222400142367,0.14833118163516237,0.45013127720306256,0.08731530114753824
0.1971221883725526,0.21347176852500774,0.48228274027644724,0.10712330282599243
0.4532248674948898,0.11464536050150206,0.2838026482185786,0.1483271237850296
0.37827312594682666,0.03438352672692321,0.5177443333697858,0.06959901395646437
0.04046287588246612,0.28499115411004106,0.5512525675256581,0.12329340248183468
0.32252680921766236,0.05842248339998864,0.495937329086848,0.12311337829550102
0.21456336987947608,0.006225368598459832,0.6502426182738994,0.12896864324816482
0.2393382259564068,0.07927511163608798,0.6044180734087511,0.0769685889987541
0.3633183513432517,0.09195857496500208,0.4521530008135807,0.09257007287816559
0.36248483076596777,0.032453222659198755,0.48563989926064194,0.11942204731419157
0.3503210241288375,0.021425896926941496,0.5023454537276069,0.12590762521661414
0.3726270793565128,0.14212977970881835,0.38971312898963667,0.0955300119450323
0.20170287926227992,0.2706381893766656,0.38330763714479316,0.1443512942162614
0.1988963056825121,0.18761402363147156,0.4921002239394444,0.12138944674657196
0.09501148849323754,0.6834359308581494,0.11386445204077114,0.10768812860784198
0.12086649449547304,0.37197661639130214,0.3494950207652261,0.15766186834799875
0.11952889412661975,0.1841693127532122,0.5675056405610681,0.12879615255910004
0.17592543905452357,0.00931755163910078,0.7291854162814291,0.08557159302494655
0.30497460268745674,0.09447643453264232,0.4865684494123417,0.11398051336755921
0.24983169637637515,0.20638509135249403,0.4630787137620829,0.08070449850904787
0.22183481365638025,0.07290494064604801,0.6183060112289847,0.08695423446858712
0.1372765645552763,0.09274879642448029,0.6639947882246039,0.10597985079563961
0.0747185267710573,0.19767104775587838,0.6011851217404324,0.12642530373263194
0.11499359054608044,0.2867852696995959,0.46312029282423606,0.1351008469300877
0.26339725567868416,0.03872551646088701,0.559956729146281,0.13792049871414788
0.06869048671302887,0.2826724951511202,0.5088805748644057,0.13975644327144515
0.1469262729116281,0.12305819658396283,0.6237830642175015,0.10623246628690754
0.20001480818502623,0.1216522445713876,0.5744513299542936,0.10388161728929254
0.10959878066155963,0.11175712346030703,0.6565173738681245,0.12212672201000888
0.2545834386564749,0.213144853253482,0.40561629601104376,0.12665541207899936
0.23530029378493747,0.19206103315716966,0.44642603118478236,0.12621264187311046
0.21400484495991268,0.2866381005187823,0.4139284891250382,0.08542856539626684
0.1247009215634113,0.0694423699875955,0.7002557153175708,0.10560099313142243
0.4203146674993697,0.12564620757712708,0.3799176031422049,0.07412152178129833
0.196939655113807,0.050397295506787634,0.6173034426130527,0.13535960676635275
0.13799980042089324,0.42747977478497945,0.3458836864378095,0.08863673835631772
0.1200543751563259,0.04017180668684285,0.6589304086205627,0.1808434095362685
0.24972592634609644,0.052906465639106094,0.5326295894698808,0.16473801854491665
0.24126573552867758,0.22075606297470984,0.420893353544878,0.11708484795173472
0.13609808307340573,0.3084060000261605,0.45416208898829763,0.10133382791213617
0.08690336172084887,0.41541891834868916,0.32607932052374017,0.17159839940672172
0.40655387134326476,0.16590903654624986,0.2774494483216846,0.15008764378880077
0.03630713311232156,0.3184363088295715,0.5004409261788167,0.1448156318792902
0.2700810985271893,0.05642455853785953,0.5993862223453791,0.07410812058957209
0.2719595506936665,0.14836838472666203,0.508781832265428,0.07089023231424348
0.2682565864198398,0.04367939473661377,0.6155780544232977,0.0724859644202487
0.19034364981716606,0.23315585813320616,0.4405930891090984,0.13590740294052944
0.23906826675745524,0.041504378449137146,0.6079307871080227,0.11149656768538471
0.2043026705597689,0.5554101932348965,0.10436028199183793,0.13592685421349668
0.2394651706264863,0.03315496518888912,0.629081655786759,0.09829820839786557
0.04170682761035193,0.38726358304944464,0.43257712033843343,0.13845246900176997
0.20277896419106511,0.03903129380046586,0.696689461465424,0.061500280543044954
0.5180932999529076,0.1207654275925249,0.26086958607648586,0.10027168637808158
0.020210648087485728,0.3466518985226017,0.4917788437557971,0.14135860963411542
0.27739363574027953,0.1556922146330872,0.4710221668392233,0.09589198278741001
0.21413056873909303,0.45352406770946146,0.1953324159745027,0.13701294757694282
0.052358743652108096,0.365338615848491,0.466407746075533,0.115894894423868
0.29057828960413434,0.03267744287210841,0.5712603139273773,0.10548395359637991
0.04331501443539278,0.36777531850402884,0.4525083153163004,0.1364013517442779
0.2104713549991548,0.40099536669943814,0.2613390110621671,0.12719426723923996
0.2504847895981446,0.18965602089687666,0.44143438179391126,0.11842480771106766
0.06505714595450558,0.0685986274505044,0.7634899811793546,0.10285424541563525
0.02159477341778414,0.8218488974994845,0.044947451720094116,0.11160887736263726
0.026987039103393014,0.18596904944744272,0.6823616355448138,0.10468227590435047
0.21902915163615103,0.2554948424293946,0.43440997974926593,0.09106602618518864
0.21801195557017014,0.0068218763169118094,0.6842226049883872,0.09094356312453097
0.18989286071321865,0.2897245034205291,0.39556459832618046,0.1248180375400718
0.3613823696578924,0.023371684605377484,0.5288961255276826,0.08634982020904748
0.3210215204192482,0.1169287760467057,0.4173603999775705,0.1446893035564756
0.0754827698236525,0.3953459307320419,0.3950920435706597,0.13407925587364591
0.19211047784243218,0.11672569957467202,0.5338573871769665,0.1573064354059293
0.3605099649234695,0.2754574169642946,0.27842896479754126,0.08560365331469474
0.20335694231893972,0.09038820982447358,0.6262015899513925,0.08005325790519421
0.3174165220410312,0.5191745278870318,0.08681071102882058,0.0765982390431165
0.10703138793110811,0.39389935085723776,0.422146647844327,0.07692261336732731
0.11269530524727377,0.4041084275511369,0.38958961721671825,0.09360664998487125
0.044202853675633515,0.35605798757919094,0.5202839604516518,0.07945519829352361
0.2689148976953364,0.16666978238092048,0.43035224047736165,0.1340630794463816
0.12885961869028936,0.07686337991463958,0.592094671435883,0.20218232995918803
0.0846190789382095,0.5773105035760241,0.23825027001816304,0.09982014746760341
0.31145143328727815,0.2768341617120402,0.28713314733064116,0.12458125767004032
0.050085921536034056,0.4390872196313819,0.4248115626560056,0.08601529617657847
0.03880843103938526,0.46486136444536186,0.3382804509368318,0.15804975357842102
0.16805284794510938,0.44582156928926,0.3006936570898163,0.0854319256758144
0.4762157658592666,0.01895048597542285,0.41533420621497497,0.0894995419503356
0.2509066164818668,0.4563202028457063,0.13024828883651832,0.16252489183590862
0.3888313442285941,0.38798383908453704,0.14803305236053327,0.07515176432633563
0.01515507369401413,0.6212646028248964,0.2801914779153225,0.08338884556576699
0.12350065639876262,0.2995750346118609,0.4584584165288426,0.11846589246053373
0.2567462154115212,0.3855936432593083,0.2752975613285933,0.08236258000057713
0.26836915704135883,0.03037415662881085,0.6032042520290073,0.09805243430082299
0.3345057951697971,0.09181820586648173,0.46775819691816084,0.1059178020455604
0.32840268826116026,0.4131317945148635,0.13066972557672016,0.1277957916472562
0.015290201323777192,0.44035205275294864,0.4279693213015784,0.11638842462169584
0.040182027748839076,0.05602180111549982,0.7809832765759255,0.12281289455973549
0.2816742761590702,0.6119268920459854,0.00779135354952144,0.09860747824542303
0.16764870556545117,0.6902753310313382,0.061314441358049254,0.08076152204516135
0.30902815505836007,0.3723716691124623,0.22050824621480464,0.09809192961437312
0.060013271048825,0.4335338623197144,0.3581838577578863,0.14826900887357436
0.23412000789496634,0.6319192286998584,0.03453116177906496,0.09942960162611017
0.35530776200539127,0.0045808510713921695,0.5587635155155221,0.08134787140769455
0.13970779372264477,0.6230635528969904,0.11690726422512523,0.12032138915523954
0.31437919522836355,0.023578861169440427,0.5345711759784108,0.1274707676237853
0.10490588909739645,0.4966561933290238,0.27072564215300915,0.12771227542057068
0.11378924279651678,0.27931873295234794,0.47440241359510404,0.13248961065603115
0.22166617113856105,0.11919565344740414,0.5263833255227919,0.13275484989124295
0.28403619403322133,0.013218909215890954,0.5746281975422121,0.12811669920867566
0.1806657180899225,0.20575620638059777,0.47004813233463716,0.1435299431948426
0.24837102115564372,0.07288816338801282,0.5330666926643821,0.1456741227919614
0.16938048960882077,0.45032203912382407,0.21487453648754087,0.16542293477981437
0.24212883638512925,0.10387513242195663,0.5319848024408322,0.12201122875208192
0.15830040672201487,0.024927789422882665,0.7450798553679432,0.07169194848715926
0.0643469898491077,0.04797351981711047,0.7825898955670627,0.10508959476671904
0.24055552321819695,0.08313354766349294,0.5815616582965865,0.09474927082172359
0.49054129150886844,0.113420310230431,0.30554995845345856,0.09048843980724201
0.05739581543300586,0.5335755380004492,0.2466521193851633,0.1623765271813816
0.3275381344256819,0.1562439587116443,0.42501812307173964,0.09119978379093413
0.08407796885735752,0.773831353301801,0.01152582268435913,0.13056485515648228
0.4041985969260906,0.21922045735935455,0.3141662998981639,0.062414645816390946
0.10034980660866161,0.4666276196366081,0.27701557520108355,0.15600699855364678
0.12507585008538613,0.19752709643580738,0.5303726300967552,0.14702442338205138
0.2625399608399624,0.15992939566439598,0.4681967684774639,0.10933387501817769
0.25994871040913614,0.5186714026834901,0.07372572631411349,0.14765416059326014
0.09375250483227805,0.4306927251072594,0.3774936035368016,0.09806116652366093
