weight_mech_1,weight_mech_2
0.9919848696354081,0.00801513036459191
0.9258775417893554,0.07412245821064462
0.9532359609411403,0.04676403905885969
0.9837464136114346,0.01625358638856552
0.9876148279486605,0.012385172051339427
0.9290826906591975,0.07091730934080244
0.9561576411573451,0.04384235884265485
0.9202321239014855,0.0797678760985146
0.9689186556570186,0.0310813443429814
0.9438053009137642,0.05619469908623579
0.941140860245395,0.058859139754604925
0.9734565520047042,0.026543447995295937
0.9613661099158849,0.03863389008411524
0.9866191643275424,0.01338083567245763
0.9340680880340565,0.06593191196594363
0.9409940534850909,0.059005946514909174
0.9757339457942931,0.024266054205706985
0.9602230980446731,0.039776901955326904
0.967390102256646,0.032609897743354
0.9900165850920427,0.009983414907957221
0.8744966707042556,0.12550332929574448
0.946528445535234,0.0534715544647661
0.9435149379986221,0.05648506200137798
0.9177138679879341,0.08228613201206579
0.9772026511391011,0.022797348860898962
0.8017950994697188,0.19820490053028114
0.8947472803451533,0.10525271965484664
0.9775255611261652,0.022474438873834768
0.9385759527465851,0.06142404725341493
0.926675912539632,0.07332408746036806
0.9865205391757759,0.013479460824224191
0.9462505491193335,0.05374945088066651
0.9931882347471751,0.006811765252824766
0.8946305123973234,0.10536948760267674
0.964508810940362,0.035491189059637974
0.9183176210691866,0.08168237893081334
0.9563552233473528,0.04364477665264718
0.9919553048976056,0.008044695102394455
0.999167884286065,0.0008321157139350595
0.9640985816652988,0.03590141833470121
0.9313496408437585,0.06865035915624156
0.9942431884538814,0.005756811546118646
