weight_mech_1,weight_mech_2,weight_mech_3,weight_mech_4
0.12631936527021514,0.7557885639530872,0.051575836373960654,0.06631623440273705
0.3359935743605702,0.5412527541732899,0.06496928334180442,0.057784388124335416
0.3229458458622072,0.5233435093927105,0.09111458136435258,0.06259606338072983
0.2233613332980769,0.6481882657331753,0.0636776694363301,0.06477273153241773
0.06233898097251123,0.8344205660983088,0.04403715771023229,0.0592032952189476
0.1428581547824934,0.7039204147430353,0.10475701646678595,0.048464414007685315
0.21597097304215607,0.6563963223855865,0.05115846307457726,0.07647424149767992
0.1663070686768658,0.6859091267682823,0.0767526075479423,0.07103119700690964
0.31044350777423463,0.5587868790605011,0.06574454263643226,0.06502507052883205
0.4715408677068957,0.3719250308361403,0.06198494813578704,0.0945491533211769
0.20123604541812715,0.641685659237702,0.062160135700435375,0.09491815964373543
0.21637350959501653,0.6324867606478966,0.07282753775993886,0.07831219199714812
0.34457922507209127,0.5268352916691402,0.07263704219795211,0.055948441060816374
0.2865591450025369,0.5698277160147717,0.07211393879620823,0.07149920018648315
0.14327911700289417,0.7007623431644272,0.08087619944719679,0.07508234038548187
0.253659267289591,0.6287626572563346,0.0642922229001928,0.05328585255388153
0.34185729269472676,0.4772173134432211,0.11137004676613,0.06955534709592208
0.3500834922224002,0.5104515158809576,0.07359512874661797,0.06586986315002426
0.2596682583143846,0.5916894934857718,0.06583479907541771,0.08280744912442584
0.3237011588735442,0.5491511555832713,0.06434281892632494,0.06280486661685937
0.2633384221254697,0.6124089308968506,0.04912081344032321,0.07513183353735653
0.21446947777136452,0.6234723689163386,0.07258815867403721,0.08946999463825961
0.1552540329890788,0.71775329222376,0.0448855084985351,0.08210716628862595
0.15503232154836413,0.694810544726641,0.0831892186698225,0.0669679150551724
0.2837821009365345,0.5641507009400908,0.05052021675188838,0.1015469813714864
0.17402726379241373,0.6743924476345498,0.07151375928495786,0.08006652928807863
0.2121763796198567,0.6497896595787487,0.06216594495003608,0.07586801585135856
0.16324312335439517,0.6820832759954122,0.07994011028125322,0.07473349036893934
0.3677365416336954,0.4986650074559462,0.07112487583103932,0.06247357507931919
0.38551366436223466,0.4578274853495778,0.06342844686040151,0.09323040342778585
0.21721188532738492,0.6464883632610177,0.0667304361664589,0.06956931524513858
0.20076514375571566,0.6357565219657447,0.06340797306754135,0.10007036121099819
0.1900239542940532,0.6692016834383366,0.07624300288478636,0.06453135938282392
0.15066676647462604,0.6845954331241715,0.07350008822208869,0.09123771217911379
0.32403134705664,0.5476069702429573,0.06941898835524397,0.05894269434515868
0.3390021874021657,0.5080462687253052,0.08955261385906516,0.06339893001346394
0.17712143040304082,0.6670351035938911,0.07518523618078439,0.08065822982228364
0.27028332277394623,0.6001825784977664,0.05436299302616635,0.07517110570212111
0.32511529928514127,0.564455928134837,0.052832710730645896,0.0575960618493758
0.15079946409859654,0.7054927473649709,0.06956087111137042,0.07414691742506216
0.22473234744021106,0.620599806981902,0.08295438537963422,0.07171346019825274
0.18858650171476846,0.6875391309659827,0.04221361919528927,0.08166074812395951
0.21242034645743718,0.6419031125996792,0.06708807704284513,0.0785884639000384
0.19640467243545182,0.6575466809788505,0.07557335687406491,0.07047528971163285
0.1544142253993725,0.6665229153518589,0.11048482862410296,0.06857803062466562
0.218551691284354,0.6230711906445504,0.07538907768631958,0.08298804038477614
0.22757388902861642,0.622818310726671,0.06947245353432928,0.08013534671038328
0.32085627289719115,0.5502645933570808,0.046783792825658706,0.08209534092006948
0.28274113496225795,0.5499533978110053,0.08015534638905998,0.08715012083767672
0.3211969769319446,0.5385428692069305,0.04452722743975662,0.09573292642136842
0.1373057318209424,0.7180190830683136,0.05679101794396896,0.08788416716677504
0.22323042271729068,0.6130992351381229,0.08028841694768721,0.08338192519689917
0.19688582897555962,0.651480273297142,0.04827605700934686,0.10335784071795147
0.14507174308027324,0.7217225708612971,0.07601846645833576,0.057187219600093875
0.26839927713700845,0.6050961871066816,0.06788613857170125,0.05861839718460874
0.23611429483709742,0.6344123303862278,0.06735064065296781,0.06212273412370704
0.20092149862158853,0.6645132348950172,0.08540506536619458,0.04916020111719982
0.13281426891923998,0.7143713540299218,0.08140990686276307,0.07140447018807511
0.2747800388898812,0.5780644218669662,0.07326635317727337,0.07388918606587945
0.013828414093198512,0.8560089948949172,0.06770451612800059,0.062458074883883774
0.16076828676358423,0.6813628148150785,0.0683800977715484,0.08948880064978881
0.1962044390840418,0.6402814212500432,0.0726314559226981,0.09088268374321691
0.3340855954959833,0.5247085900497752,0.0521676325314766,0.08903818192276503
0.2553220467166736,0.5996361108598359,0.07257183824056095,0.07247000418292955
0.2892827602680671,0.5709297090966032,0.059418151723728004,0.08036937891160166
0.26715974311701995,0.5618741164244266,0.09052672799169773,0.08043941246685563
0.20899802326583153,0.6183994303458916,0.08537835379387165,0.08722419259440534
0.3251253338556081,0.5537012536362391,0.04503997787065082,0.07613343463750215
0.18940711495504658,0.6779021089320907,0.05593272400749122,0.07675805210537158
0.11264911707076154,0.7120890416631346,0.09290012852716907,0.08236171273893489
0.024732432429419846,0.845470044404783,0.06362578525052107,0.06617173791527617
0.1298234438635384,0.7243963838865182,0.0479503654523224,0.09782980679762113
0.18114286953350095,0.659448979597664,0.09605350951412148,0.06335464135471358
0.20324131792225225,0.6418449071928811,0.07169074991489915,0.08322302496996749
0.23550644041349791,0.6068133149160375,0.08733235697245531,0.07034788769800918
0.14623824304314786,0.6936125317447758,0.06710751703087074,0.09304170818120554
0.3970479861869453,0.47192680197363895,0.06419047521279662,0.06683473662661905
0.2770604313411818,0.60401038895405,0.0653995745051667,0.05352960519960153
0.13827541493014958,0.7354814870326162,0.0689941261484368,0.05724897188879748
0.3052827566673383,0.5884563662887798,0.03837208504372048,0.06788879200016125
0.2549142318912232,0.6299958477230362,0.05078136803216305,0.06430855235357755
0.03915361923665506,0.8432543256204259,0.040899314518402875,0.07669274062451611
0.22408479267221915,0.616084192363676,0.08422300696357544,0.07560800800052944
0.1459022408594718,0.7238309623910578,0.05448042474711386,0.07578637200235659
0.16867395652508535,0.6870212926511216,0.07606351969081401,0.0682412311329789
0.3540329079642481,0.5116390383697317,0.0678346607397304,0.0664933929262897
0.2011225816381398,0.6541723718996778,0.07740402918801283,0.06730101727416953
0.20208133736772743,0.6780591784675146,0.04896933383233777,0.07089015033242009
0.32860468977552554,0.5722112869126621,0.04712917825367344,0.05205484505813899
0.033594047079767944,0.7768501256766506,0.07369355684025455,0.11586227040332699
0.22115925958540192,0.662942587645472,0.049662132419751204,0.06623602034937483
0.3128959275755269,0.517477502975657,0.09284889694986483,0.07677767249895123
0.085215864587704,0.762897056022639,0.053205340939733406,0.09868173844992376
0.11365831975266279,0.7393665145486237,0.08091397930589747,0.06606118639281602
0.2561187226675988,0.6067993255970532,0.04471991763262647,0.09236203410272152
0.19572412500858036,0.6285219977345978,0.08486880718186832,0.0908850700749536
0.5137456545124057,0.043568592163272,0.3796085975065716,0.06307715581775063
0.18254487195541327,0.6788268264626856,0.05055287615846958,0.08807542542343161
0.32494421705666493,0.5117485016259657,0.07899959274143897,0.08430768857593043
0.17060805292745077,0.6733256258859874,0.07962552684449646,0.07644079434206534
0.08032963912498901,0.7827293117170726,0.04695956690333183,0.08998148225460656
0.16310236614920445,0.6928247623659805,0.08640593709624746,0.05766693438856753
0.11587801254112158,0.7557235204354573,0.06496083692532477,0.06343763009809632
0.13765979246819637,0.7129140129846382,0.08227489533840913,0.06715129920875627
0.25868093114756313,0.5824190158170259,0.07074769524017707,0.08815235779523391
0.32839235965872193,0.554730503658851,0.04103010957690371,0.07584702710552349
0.15051660550790188,0.7044907448986748,0.07010566891441934,0.07488698067900403
0.2120084313676132,0.6466657723088228,0.08654322115714068,0.0547825751664233
0.17701092404516605,0.6654829890583172,0.07427974178482473,0.0832263451116922
0.21449608149772678,0.6442751380665264,0.07511934820099525,0.06610943223475158
0.22494954939958053,0.6453093280169699,0.041110596785451176,0.0886305257979984
0.14283351629287316,0.7056343993191296,0.05520406578665298,0.09632801860134424
0.20349228824422383,0.6769961637129639,0.054406735922190363,0.06510481212062202
0.2764018504894882,0.578779301143861,0.07273944855017066,0.07207939981648015
0.06395810978785628,0.7791651921641745,0.09156431527808673,0.06531238276988248
0.19579243963397186,0.6744286802992565,0.06492672091733465,0.06485215914943701
0.021584099105985893,0.845983080714227,0.0695618442136576,0.06287097596612949
0.04497270135796707,0.809689528091678,0.08448552824671465,0.06085224230364034
0.24338431558084084,0.6017172340450525,0.08623612108823203,0.06866232928587467
0.31538698141376587,0.5225146388281549,0.07537565223182077,0.08672272752625845
0.21757554799402973,0.6043936447530727,0.07886468767710292,0.09916611957579458
0.2506980551079508,0.5981126040791804,0.08194166662411362,0.06924767418875526
0.17650395216068074,0.6817080961578158,0.05454231954359776,0.08724563213790566
0.14571555619530402,0.7528780414792102,0.034003571708398364,0.06740283061708749
0.210663196458522,0.659364890314146,0.051533093063139614,0.07843882016419232
0.2993079999085844,0.5569854950557458,0.07050599946770009,0.07320050556796975
0.24624084371563673,0.6019795954521594,0.09028438548423115,0.061495175347972594
0.16439771333603065,0.703425095087233,0.08451295065721423,0.047664240919522115
0.14915746570823502,0.6972792178986617,0.08310655028657307,0.07045676610653005
0.42958139819580526,0.41395624509119344,0.08182183544833121,0.07464052126467019
0.04760677737157863,0.8168283965125792,0.05771026645890598,0.0778545596569361
0.10330967000920464,0.7423864913532443,0.05007334321622972,0.10423049542132147
0.3690563610781505,0.4919626870039982,0.07125465378765669,0.06772629813019465
0.2563573247114651,0.6345183689494752,0.054414819967028856,0.05470948637203083
0.11288865532958439,0.7523757738679772,0.04409512895392377,0.09064044184851458
0.29443264703659633,0.0655173470568419,0.5528749047002753,0.08717510120628649
0.100246764985688,0.7856365347616385,0.052739931426473464,0.06137676882620015
0.0878001703474971,0.7616205745454329,0.06482883500832515,0.08575042009874478
0.3670279074232149,0.490272225503409,0.09155026699324696,0.05114960008012927
0.28676529696562036,0.5703389127879576,0.07822028128335243,0.06467550896306964
0.3187198948321912,0.5460490143675872,0.057696918746619474,0.0775341720536022
0.07793627409475677,0.7983359581540883,0.04558034217535547,0.07814742557579939
0.16530546451021588,0.7140317897294886,0.0517327621686072,0.06892998359168837
0.007950517269878717,0.8534929365132083,0.060746660014340065,0.07780988620257295
0.17260593613287148,0.6977220736456886,0.04802396316431822,0.08164802705712178
0.28318034299062206,0.5918784120746525,0.03510152893556122,0.08983971599916431
0.22428747582261316,0.6394072419807484,0.07013483847636122,0.06617044372027722
0.27434035440682913,0.5900051970452922,0.08564255786421446,0.05001189068366411
0.14632428500585282,0.7080055577261359,0.06874771507513355,0.07692244219287758
0.30722076974538937,0.5844561805228788,0.05573455897415213,0.05258849075757977
0.21583643769755725,0.6388719582224313,0.06190875579308681,0.08338284828692473
0.008440076381264558,0.8594611637198712,0.06898066958239232,0.06311809031647185
0.3662280965669176,0.468447941906722,0.09344528096703074,0.07187868055932949
0.18845376106283615,0.6832623782078986,0.04557872023452554,0.08270514049473968
0.3544935320629572,0.49739714313936223,0.08330109193213887,0.06480823286554177
0.4088151077229271,0.45679827722679844,0.07757392995875931,0.05681268509151519
